time, path, sequence, highest ack, high ack time, last time ack, cwin, one-way-delay, rtt-sample, SRTT, RTT min, Bandwidth (B/s), Receive rate (B/s), Send MTU, pacing packet time(us), nb retrans, nb spurious, cwin blkd, flow blkd, stream blkd, app limited, cc_state, cc_param, bw_max, transit, 
410541, 0, 349, 326, 405721, 383376, 35815, 0, 21201, 29810, 20086, 1051038, 9670, 1440, 1199, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 31680,
410873, 0, 349, 330, 410873, 388502, 36044, 0, 21195, 29810, 20086, 1067066, 9670, 1440, 1191, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 25920,
411732, 0, 350, 330, 410873, 388502, 36044, 0, 21195, 29810, 20086, 1067066, 9670, 1440, 1191, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 27360,
412923, 0, 351, 330, 410873, 388502, 36044, 0, 21195, 29810, 20086, 1067066, 9670, 1440, 1191, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 28800,
414114, 0, 352, 330, 410873, 388502, 36044, 0, 21195, 29810, 20086, 1067066, 9670, 1440, 1191, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 30240,
415305, 0, 353, 330, 410873, 388502, 36044, 0, 21195, 29810, 20086, 1067066, 9670, 1440, 1191, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 31680,
415990, 0, 353, 334, 415990, 393593, 36272, 0, 21197, 29810, 20086, 1083755, 9670, 1440, 1184, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 25920,
416488, 0, 354, 334, 415990, 393593, 36272, 0, 21197, 29810, 20086, 1083755, 9670, 1440, 1184, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 27360,
417671, 0, 355, 334, 415990, 393593, 36272, 0, 21197, 29810, 20086, 1083755, 9670, 1440, 1184, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 28800,
418855, 0, 356, 334, 415990, 393593, 36272, 0, 21197, 29810, 20086, 1083755, 9670, 1440, 1184, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 30240,
420038, 0, 357, 334, 415990, 393593, 36272, 0, 21197, 29810, 20086, 1083755, 9670, 1440, 1184, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 31680,
421081, 0, 357, 339, 421081, 399723, 36555, 0, 21198, 28733, 20086, 1119874, 9670, 1440, 1132, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 24480,
421170, 0, 358, 339, 421081, 399723, 36555, 0, 21198, 28733, 20086, 1119874, 9670, 1440, 1132, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 25920,
422302, 0, 359, 339, 421081, 399723, 36555, 0, 21198, 28733, 20086, 1119874, 9670, 1440, 1132, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 27360,
423434, 0, 360, 339, 421081, 399723, 36555, 0, 21198, 28733, 20086, 1119874, 9670, 1440, 1132, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 28800,
424566, 0, 361, 339, 421081, 399723, 36555, 0, 21198, 28733, 20086, 1119874, 9670, 1440, 1132, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 30240,
425698, 0, 362, 339, 421081, 399723, 36555, 0, 21198, 28733, 20086, 1119874, 9670, 1440, 1132, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 31680,
426830, 0, 363, 339, 421081, 399723, 36555, 0, 21198, 28733, 20086, 1119874, 9670, 1440, 1132, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 33120,
427144, 0, 363, 344, 427144, 405747, 36835, 0, 21197, 28733, 20086, 1145769, 10330, 1440, 1124, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 25920,
427953, 0, 364, 344, 427144, 405747, 36835, 0, 21197, 28733, 20086, 1145769, 10330, 1440, 1124, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 27360,
429076, 0, 365, 344, 427144, 405747, 36835, 0, 21197, 28733, 20086, 1145769, 10330, 1440, 1124, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 28800,
430199, 0, 366, 344, 427144, 405747, 36835, 0, 21197, 28733, 20086, 1145769, 10330, 1440, 1124, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 30240,
431323, 0, 367, 344, 427144, 405747, 36835, 0, 21197, 28733, 20086, 1145769, 10330, 1440, 1124, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 31680,
432446, 0, 368, 344, 427144, 405747, 36835, 0, 21197, 28733, 20086, 1145769, 10330, 1440, 1124, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 33120,
433160, 0, 368, 349, 433160, 411732, 37113, 0, 21196, 28733, 20086, 1164700, 10330, 1440, 1115, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 25920,
433561, 0, 369, 349, 433160, 411732, 37113, 0, 21196, 28733, 20086, 1164700, 10330, 1440, 1115, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 27360,
434676, 0, 370, 349, 433160, 411732, 37113, 0, 21196, 28733, 20086, 1164700, 10330, 1440, 1115, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 28800,
435790, 0, 371, 349, 433160, 411732, 37113, 0, 21196, 28733, 20086, 1164700, 10330, 1440, 1115, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 30240,
436905, 0, 372, 349, 433160, 411732, 37113, 0, 21196, 28733, 20086, 1164700, 10330, 1440, 1115, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 31680,
438020, 0, 373, 349, 433160, 411732, 37113, 0, 21196, 28733, 20086, 1164700, 10330, 1440, 1115, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 33120,
439135, 0, 374, 349, 433160, 411732, 37113, 0, 21196, 28733, 20086, 1164700, 10330, 1440, 1115, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 34560,
439138, 0, 374, 354, 439138, 417671, 37390, 0, 21195, 28733, 20086, 1182822, 10330, 1440, 1107, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 27360,
440242, 0, 375, 354, 439138, 417671, 37390, 0, 21195, 28733, 20086, 1182822, 10330, 1440, 1107, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 28800,
441348, 0, 376, 354, 439138, 417671, 37390, 0, 21195, 28733, 20086, 1182822, 10330, 1440, 1107, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 30240,
442455, 0, 377, 354, 439138, 417671, 37390, 0, 21195, 28733, 20086, 1182822, 10330, 1440, 1107, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 31680,
443561, 0, 378, 354, 439138, 417671, 37390, 0, 21195, 28733, 20086, 1182822, 10330, 1440, 1107, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 33120,
444668, 0, 379, 354, 439138, 417671, 37390, 0, 21195, 28733, 20086, 1182822, 10330, 1440, 1107, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 34560,
445070, 0, 379, 359, 445070, 423434, 37664, 0, 21252, 27792, 20086, 1187210, 10330, 1440, 1063, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 27360,
445731, 0, 380, 359, 445070, 423434, 37664, 0, 21252, 27792, 20086, 1187210, 10330, 1440, 1063, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 28800,
446793, 0, 381, 359, 445070, 423434, 37664, 0, 21252, 27792, 20086, 1187210, 10330, 1440, 1063, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 30240,
447856, 0, 382, 359, 445070, 423434, 37664, 0, 21252, 27792, 20086, 1187210, 10330, 1440, 1063, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 31680,
448918, 0, 383, 359, 445070, 423434, 37664, 0, 21252, 27792, 20086, 1187210, 10330, 1440, 1063, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 33120,
449981, 0, 384, 359, 445070, 423434, 37664, 0, 21252, 27792, 20086, 1187210, 10330, 1440, 1063, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 34560,
450857, 0, 384, 364, 450857, 429076, 37936, 0, 21365, 27792, 20086, 1201028, 10330, 1440, 1055, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 27360,
451036, 0, 385, 364, 450857, 429076, 37936, 0, 21365, 27792, 20086, 1201028, 10330, 1440, 1055, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 28800,
452091, 0, 386, 364, 450857, 429076, 37936, 0, 21365, 27792, 20086, 1201028, 10330, 1440, 1055, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 30240,
453146, 0, 387, 364, 450857, 429076, 37936, 0, 21365, 27792, 20086, 1201028, 10330, 1440, 1055, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 31680,
454201, 0, 388, 364, 450857, 429076, 37936, 0, 21365, 27792, 20086, 1201028, 10330, 1440, 1055, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 33120,
455256, 0, 389, 364, 450857, 429076, 37936, 0, 21365, 27792, 20086, 1201028, 10330, 1440, 1055, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 34560,
456311, 0, 390, 364, 450857, 429076, 37936, 0, 21365, 27792, 20086, 1201028, 10330, 1440, 1055, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 36000,
456612, 0, 390, 369, 456612, 434676, 38206, 0, 21520, 27792, 20086, 1214395, 9332, 1440, 1048, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 28800,
457358, 0, 391, 369, 456612, 434676, 38206, 0, 21520, 27792, 20086, 1214395, 9332, 1440, 1048, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 30240,
458405, 0, 392, 369, 456612, 434676, 38206, 0, 21520, 27792, 20086, 1214395, 9332, 1440, 1048, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 31680,
459453, 0, 393, 369, 456612, 434676, 38206, 0, 21520, 27792, 20086, 1214395, 9332, 1440, 1048, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 33120,
460500, 0, 394, 369, 456612, 434676, 38206, 0, 21520, 27792, 20086, 1214395, 9332, 1440, 1048, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 34560,
461548, 0, 395, 369, 456612, 434676, 38206, 0, 21520, 27792, 20086, 1214395, 9332, 1440, 1048, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 36000,
462367, 0, 395, 374, 462367, 440242, 38475, 0, 21709, 27792, 20086, 1226053, 9332, 1440, 1041, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 28800,
462588, 0, 396, 374, 462367, 440242, 38475, 0, 21709, 27792, 20086, 1226053, 9332, 1440, 1041, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 30240,
463628, 0, 397, 374, 462367, 440242, 38475, 0, 21709, 27792, 20086, 1226053, 9332, 1440, 1041, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 31680,
464668, 0, 398, 374, 462367, 440242, 38475, 0, 21709, 27792, 20086, 1226053, 9332, 1440, 1041, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 33120,
465709, 0, 399, 374, 462367, 440242, 38475, 0, 21709, 27792, 20086, 1226053, 9332, 1440, 1041, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 34560,
466749, 0, 400, 374, 462367, 440242, 38475, 0, 21709, 27792, 20086, 1226053, 9332, 1440, 1041, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 36000,
467789, 0, 401, 374, 462367, 440242, 38475, 0, 21709, 27792, 20086, 1226053, 9332, 1440, 1041, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 37440,
468122, 0, 401, 379, 468122, 445731, 38741, 0, 21975, 27023, 20086, 1235467, 9332, 1440, 1005, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 30240,
468793, 0, 402, 379, 468122, 445731, 38741, 0, 21975, 27023, 20086, 1235467, 9332, 1440, 1005, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 31680,
469798, 0, 403, 379, 468122, 445731, 38741, 0, 21975, 27023, 20086, 1235467, 9332, 1440, 1005, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 33120,
470802, 0, 404, 379, 468122, 445731, 38741, 0, 21975, 27023, 20086, 1235467, 9332, 1440, 1005, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 34560,
471807, 0, 405, 379, 468122, 445731, 38741, 0, 21975, 27023, 20086, 1235467, 9332, 1440, 1005, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 36000,
472811, 0, 406, 379, 468122, 445731, 38741, 0, 21975, 27023, 20086, 1235467, 9332, 1440, 1005, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 37440,
473816, 0, 407, 379, 468122, 445731, 38741, 0, 21975, 27023, 20086, 1235467, 9332, 1440, 1005, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 38880,
473877, 0, 407, 384, 473877, 451036, 39006, 0, 22425, 27023, 20086, 1237185, 9332, 1440, 998, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 31680,
474813, 0, 408, 384, 473877, 451036, 39006, 0, 22425, 27023, 20086, 1237185, 9332, 1440, 998, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 33120,
475811, 0, 409, 384, 473877, 451036, 39006, 0, 22425, 27023, 20086, 1237185, 9332, 1440, 998, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 34560,
476808, 0, 410, 384, 473877, 451036, 39006, 0, 22425, 27023, 20086, 1237185, 9332, 1440, 998, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 36000,
477806, 0, 411, 384, 473877, 451036, 39006, 0, 22425, 27023, 20086, 1237185, 9332, 1440, 998, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 37440,
478804, 0, 412, 384, 473877, 451036, 39006, 0, 22425, 27023, 20086, 1237185, 9332, 1440, 998, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 38880,
479632, 0, 412, 389, 479632, 456311, 39269, 0, 22905, 27023, 20086, 1237185, 9332, 1440, 991, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 31680,
479795, 0, 413, 389, 479632, 456311, 39269, 0, 22905, 27023, 20086, 1237185, 9332, 1440, 991, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 33120,
480786, 0, 414, 389, 479632, 456311, 39269, 0, 22905, 27023, 20086, 1237185, 9332, 1440, 991, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 34560,
481777, 0, 415, 389, 479632, 456311, 39269, 0, 22905, 27023, 20086, 1237185, 9332, 1440, 991, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 36000,
482767, 0, 416, 389, 479632, 456311, 39269, 0, 22905, 27023, 20086, 1237185, 9332, 1440, 991, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 37440,
483758, 0, 417, 389, 479632, 456311, 39269, 0, 22905, 27023, 20086, 1237185, 9332, 1440, 991, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 38880,
484749, 0, 418, 389, 479632, 456311, 39269, 0, 22905, 27023, 20086, 1237185, 9332, 1440, 991, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 40320,
485387, 0, 418, 394, 485387, 461548, 39530, 0, 23423, 27023, 20086, 1237185, 9556, 1440, 985, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 33120,
485734, 0, 419, 394, 485387, 461548, 39530, 0, 23423, 27023, 20086, 1237185, 9556, 1440, 985, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 34560,
486718, 0, 420, 394, 485387, 461548, 39530, 0, 23423, 27023, 20086, 1237185, 9556, 1440, 985, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 36000,
487703, 0, 421, 394, 485387, 461548, 39530, 0, 23423, 27023, 20086, 1237185, 9556, 1440, 985, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 37440,
488687, 0, 422, 394, 485387, 461548, 39530, 0, 23423, 27023, 20086, 1237185, 9556, 1440, 985, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 38880,
489671, 0, 423, 394, 485387, 461548, 39530, 0, 23423, 27023, 20086, 1237185, 9556, 1440, 985, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 40320,
491142, 0, 423, 399, 491142, 466749, 39789, 0, 23977, 27023, 20086, 1237185, 9556, 1440, 978, 41, 0, 1, 0, 0, 0, 1, 27859, 1237185, 33120,
491142, 0, 424, 399, 491142, 466749, 39789, 0, 23977, 27023, 20086, 1237185, 9556, 1440, 978, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 34560,
491627, 0, 425, 399, 491142, 466749, 39789, 0, 23977, 27023, 20086, 1237185, 9556, 1440, 978, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 36000,
492605, 0, 426, 399, 491142, 466749, 39789, 0, 23977, 27023, 20086, 1237185, 9556, 1440, 978, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 37440,
493583, 0, 427, 399, 491142, 466749, 39789, 0, 23977, 27023, 20086, 1237185, 9556, 1440, 978, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 38880,
494561, 0, 428, 399, 491142, 466749, 39789, 0, 23977, 27023, 20086, 1237185, 9556, 1440, 978, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 40320,
496897, 0, 428, 404, 496897, 471807, 40047, 0, 24674, 26580, 20086, 1237185, 9556, 1440, 956, 41, 0, 1, 0, 0, 0, 1, 27859, 1237185, 33120,
496897, 0, 429, 404, 496897, 471807, 40047, 0, 24674, 26580, 20086, 1237185, 9556, 1440, 956, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 34560,
496897, 0, 430, 404, 496897, 471807, 40047, 0, 24674, 26580, 20086, 1237185, 9556, 1440, 956, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 36000,
497429, 0, 431, 404, 496897, 471807, 40047, 0, 24674, 26580, 20086, 1237185, 9556, 1440, 956, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 37440,
498384, 0, 432, 404, 496897, 471807, 40047, 0, 24674, 26580, 20086, 1237185, 9556, 1440, 956, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 38880,
499340, 0, 433, 404, 496897, 471807, 40047, 0, 24674, 26580, 20086, 1237185, 9556, 1440, 956, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 40320,
502652, 0, 433, 409, 502652, 476808, 40303, 0, 25428, 26436, 20086, 1237185, 9556, 1440, 945, 41, 0, 1, 0, 0, 0, 1, 27859, 1237185, 33120,
502652, 0, 434, 409, 502652, 476808, 40303, 0, 25428, 26436, 20086, 1237185, 9556, 1440, 945, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 34560,
502652, 0, 435, 409, 502652, 476808, 40303, 0, 25428, 26436, 20086, 1237185, 9556, 1440, 945, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 36000,
502652, 0, 436, 409, 502652, 476808, 40303, 0, 25428, 26436, 20086, 1237185, 9556, 1440, 945, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 37440,
503118, 0, 437, 409, 502652, 476808, 40303, 0, 25428, 26436, 20086, 1237185, 9556, 1440, 945, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 38880,
504063, 0, 438, 409, 502652, 476808, 40303, 0, 25428, 26436, 20086, 1237185, 9556, 1440, 945, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 40320,
508407, 0, 438, 414, 508407, 481777, 40557, 0, 26214, 26408, 20086, 1237185, 9556, 1440, 938, 41, 0, 1, 0, 0, 0, 1, 27859, 1237185, 33120,
508407, 0, 439, 414, 508407, 481777, 40557, 0, 26214, 26408, 20086, 1237185, 9556, 1440, 938, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 34560,
508407, 0, 440, 414, 508407, 481777, 40557, 0, 26214, 26408, 20086, 1237185, 9556, 1440, 938, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 36000,
508407, 0, 441, 414, 508407, 481777, 40557, 0, 26214, 26408, 20086, 1237185, 9556, 1440, 938, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 37440,
508407, 0, 442, 414, 508407, 481777, 40557, 0, 26214, 26408, 20086, 1237185, 9556, 1440, 938, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 38880,
508751, 0, 443, 414, 508407, 481777, 40557, 0, 26214, 26408, 20086, 1237185, 9556, 1440, 938, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 40320,
509689, 0, 444, 414, 508407, 481777, 40557, 0, 26214, 26408, 20086, 1237185, 9556, 1440, 938, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 41760,
514162, 0, 444, 419, 514162, 486718, 40810, 0, 27028, 26485, 20086, 1237185, 9556, 1440, 935, 41, 0, 1, 0, 0, 0, 1, 27859, 1237185, 34560,
514162, 0, 445, 419, 514162, 486718, 40810, 0, 27028, 26485, 20086, 1237185, 9556, 1440, 935, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 36000,
514162, 0, 446, 419, 514162, 486718, 40810, 0, 27028, 26485, 20086, 1237185, 9556, 1440, 935, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 37440,
514162, 0, 447, 419, 514162, 486718, 40810, 0, 27028, 26485, 20086, 1237185, 9556, 1440, 935, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 38880,
514162, 0, 448, 419, 514162, 486718, 40810, 0, 27028, 26485, 20086, 1237185, 9556, 1440, 935, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 40320,
514361, 0, 449, 419, 514162, 486718, 40810, 0, 27028, 26485, 20086, 1237185, 9556, 1440, 935, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 41760,
516047, 0, 449, 419, 514162, 486718, 40810, 0, 27028, 26485, 20086, 1237185, 9556, 1440, 935, 41, 0, 1, 0, 0, 0, 1, 27859, 1237185, 41760,
516047, 0, 450, 419, 514162, 486718, 40810, 0, 27028, 26485, 20086, 1237185, 9556, 1440, 935, 41, 0, 1, 0, 0, 0, 1, 27859, 1237185, 41815,
519917, 0, 450, 424, 519917, 491627, 41061, 0, 27874, 26658, 20086, 1237185, 9556, 1440, 935, 41, 0, 1, 0, 0, 0, 1, 27859, 1237185, 34615,
519917, 0, 451, 424, 519917, 491627, 41061, 0, 27874, 26658, 20086, 1237185, 9556, 1440, 935, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 36055,
519917, 0, 452, 424, 519917, 491627, 41061, 0, 27874, 26658, 20086, 1237185, 9556, 1440, 935, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 37495,
519917, 0, 453, 424, 519917, 491627, 41061, 0, 27874, 26658, 20086, 1237185, 9556, 1440, 935, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 38935,
519917, 0, 454, 424, 519917, 491627, 41061, 0, 27874, 26658, 20086, 1237185, 9556, 1440, 935, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 40375,
519917, 0, 455, 424, 519917, 491627, 41061, 0, 27874, 26658, 20086, 1237185, 9556, 1440, 935, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 41815,
525672, 0, 455, 429, 525672, 496897, 41311, 0, 28359, 26870, 20086, 1237185, 9556, 1440, 937, 41, 0, 1, 0, 0, 0, 1, 27859, 1237185, 34615,
525672, 0, 456, 429, 525672, 496897, 41311, 0, 28359, 26870, 20086, 1237185, 9556, 1440, 937, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 36055,
525672, 0, 457, 429, 525672, 496897, 41311, 0, 28359, 26870, 20086, 1237185, 9556, 1440, 937, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 37495,
525672, 0, 458, 429, 525672, 496897, 41311, 0, 28359, 26870, 20086, 1237185, 9556, 1440, 937, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 38935,
525672, 0, 459, 429, 525672, 496897, 41311, 0, 28359, 26870, 20086, 1237185, 9556, 1440, 937, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 40375,
525672, 0, 460, 429, 525672, 496897, 41311, 0, 28359, 26870, 20086, 1237185, 9556, 1440, 937, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 41815,
531427, 0, 460, 434, 531427, 502652, 41559, 0, 28359, 27056, 20086, 1237185, 9556, 1440, 938, 41, 0, 1, 0, 0, 0, 1, 27859, 1237185, 34615,
531427, 0, 461, 434, 531427, 502652, 41559, 0, 28359, 27056, 20086, 1237185, 9556, 1440, 938, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 36055,
531427, 0, 462, 434, 531427, 502652, 41559, 0, 28359, 27056, 20086, 1237185, 9556, 1440, 938, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 37495,
531427, 0, 463, 434, 531427, 502652, 41559, 0, 28359, 27056, 20086, 1237185, 9556, 1440, 938, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 38935,
531427, 0, 464, 434, 531427, 502652, 41559, 0, 28359, 27056, 20086, 1237185, 9556, 1440, 938, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 40375,
531427, 0, 465, 434, 531427, 502652, 41559, 0, 28359, 27056, 20086, 1237185, 9556, 1440, 938, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 41815,
537182, 0, 465, 439, 537182, 508407, 41806, 0, 28359, 27218, 20086, 1237185, 9556, 1440, 938, 41, 0, 1, 0, 0, 0, 1, 27859, 1237185, 34615,
537182, 0, 466, 439, 537182, 508407, 41806, 0, 28359, 27218, 20086, 1237185, 9556, 1440, 938, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 36055,
537182, 0, 467, 439, 537182, 508407, 41806, 0, 28359, 27218, 20086, 1237185, 9556, 1440, 938, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 37495,
537182, 0, 468, 439, 537182, 508407, 41806, 0, 28359, 27218, 20086, 1237185, 9556, 1440, 938, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 38935,
537182, 0, 469, 439, 537182, 508407, 41806, 0, 28359, 27218, 20086, 1237185, 9556, 1440, 938, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 40375,
537182, 0, 470, 439, 537182, 508407, 41806, 0, 28359, 27218, 20086, 1237185, 9556, 1440, 938, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 41815,
542937, 0, 470, 444, 542937, 514162, 42051, 0, 28359, 27360, 20086, 1237185, 11468, 1440, 937, 41, 0, 1, 0, 0, 0, 1, 27859, 1237185, 34615,
542937, 0, 471, 444, 542937, 514162, 42051, 0, 28359, 27360, 20086, 1237185, 11468, 1440, 937, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 36055,
542937, 0, 472, 444, 542937, 514162, 42051, 0, 28359, 27360, 20086, 1237185, 11468, 1440, 937, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 37495,
542937, 0, 473, 444, 542937, 514162, 42051, 0, 28359, 27360, 20086, 1237185, 11468, 1440, 937, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 38935,
542937, 0, 474, 444, 542937, 514162, 42051, 0, 28359, 27360, 20086, 1237185, 11468, 1440, 937, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 40375,
542937, 0, 475, 444, 542937, 514162, 42051, 0, 28359, 27360, 20086, 1237185, 11468, 1440, 937, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 41815,
542937, 0, 476, 444, 542937, 514162, 42051, 0, 28359, 27360, 20086, 1237185, 11468, 1440, 937, 41, 0, 0, 0, 0, 0, 1, 27859, 1237185, 43255,
